Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Stratford Ews,23872,E94334,-39.33546,174.30502,280,H,Niwa
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Surface Wind: Hourly
Station,Date(NZST),Time(NZST),Dir(DegT),Speed(m/s),Dir StdDev,Spd StdDev,Period(Hrs),Freq
23872,20220415,0600,280,1.6,7.0,0.2,1,H
23872,20220415,0700,286,1.2,10.0,0.4,1,H
23872,20220415,0800,288,1.3,11.0,0.5,1,H
23872,20220415,0900,354,0.9,36.0,0.4,1,H
23872,20220415,1000,13,1.8,26.0,0.5,1,H
23872,20220415,1100,28,2.1,21.0,0.6,1,H
23872,20220415,1200,35,2.0,24.0,0.7,1,H
23872,20220415,1300,43,1.5,58.0,0.5,1,H
23872,20220415,1400,190,2.0,31.0,0.8,1,H
23872,20220415,1500,182,2.8,29.0,0.8,1,H
23872,20220415,1600,198,2.8,21.0,0.8,1,H
23872,20220415,1700,217,2.4,20.0,0.8,1,H
23872,20220415,1800,219,1.8,23.0,0.6,1,H
23872,20220415,1900,235,1.1,30.0,0.4,1,H
23872,20220415,2000,333,0.9,24.0,0.4,1,H
23872,20220415,2100,305,1.3,13.0,0.2,1,H
23872,20220415,2200,293,1.4,9.0,0.3,1,H
23872,20220415,2300,294,1.3,12.0,0.3,1,H
23872,20220416,0000,284,1.3,12.0,0.4,1,H
23872,20220416,0100,290,0.8,12.0,0.4,1,H
23872,20220416,0200,312,1.0,26.0,0.3,1,H
23872,20220416,0300,307,0.8,19.0,0.4,1,H
23872,20220416,0400,291,1.0,21.0,0.4,1,H
23872,20220416,0500,349,1.4,41.0,0.7,1,H
23872,20220416,0600,345,1.1,30.0,0.4,1,H
23872,20220416,0700,340,1.3,29.0,0.6,1,H
23872,20220416,0800,355,1.3,27.0,0.7,1,H
23872,20220416,0900,360,1.0,39.0,0.7,1,H
23872,20220416,1000,45,1.6,51.0,0.7,1,H
23872,20220416,1100,31,1.9,31.0,0.7,1,H
23872,20220416,1200,18,3.2,22.0,1.0,1,H
23872,20220416,1300,4,3.3,29.0,1.2,1,H
23872,20220416,1400,352,2.7,45.0,1.4,1,H
23872,20220416,1500,359,2.8,33.0,1.2,1,H
23872,20220416,1600,358,2.7,29.0,1.2,1,H
23872,20220416,1700,4,2.6,25.0,0.9,1,H
23872,20220416,1800,145,1.8,76.0,0.7,1,H
23872,20220416,1900,139,1.4,29.0,0.4,1,H
23872,20220416,2000,73,1.4,89.0,0.6,1,H
23872,20220416,2100,303,1.3,24.0,0.5,1,H
23872,20220416,2200,300,1.1,39.0,0.5,1,H
23872,20220416,2300,268,1.9,20.0,0.8,1,H
23872,20220417,0000,202,0.7,55.0,0.3,1,H
23872,20220417,0100,6,0.5,55.0,0.4,1,H
23872,20220417,0200,202,0.9,32.0,0.3,1,H
23872,20220417,0300,213,0.9,36.0,0.5,1,H
23872,20220417,0400,164,0.5,60.0,0.4,1,H
23872,20220417,0500,226,1.9,13.0,0.5,1,H
23872,20220417,0600,227,2.8,16.0,0.5,1,H
23872,20220417,0700,205,2.9,15.0,0.6,1,H
23872,20220417,0800,199,2.0,14.0,0.5,1,H
23872,20220417,0900,194,2.5,17.0,0.7,1,H
23872,20220417,1000,175,3.3,18.0,0.9,1,H
23872,20220417,1100,170,3.6,19.0,0.9,1,H
23872,20220417,1200,160,3.2,21.0,0.9,1,H
23872,20220417,1300,160,2.8,27.0,0.8,1,H
23872,20220417,1400,149,2.2,33.0,0.8,1,H
23872,20220417,1500,149,1.7,36.0,0.7,1,H
23872,20220417,1600,175,1.7,34.0,0.5,1,H
23872,20220417,1700,225,2.7,22.0,0.7,1,H
23872,20220417,1800,249,2.7,14.0,0.7,1,H
23872,20220417,1900,247,2.7,11.0,0.5,1,H
23872,20220417,2000,240,1.7,12.0,0.6,1,H
23872,20220417,2100,289,1.1,19.0,0.3,1,H
23872,20220417,2200,338,1.3,23.0,0.3,1,H
23872,20220417,2300,345,1.6,27.0,0.5,1,H
23872,20220418,0000,317,1.2,36.0,0.4,1,H
23872,20220418,0100,297,1.3,34.0,0.6,1,H
23872,20220418,0200,326,1.5,24.0,0.4,1,H
23872,20220418,0300,325,1.4,27.0,0.5,1,H
23872,20220418,0400,300,1.0,16.0,0.3,1,H
23872,20220418,0500,287,1.1,13.0,0.3,1,H
23872,20220418,0600,284,1.1,15.0,0.2,1,H
23872,20220418,0700,279,1.2,10.0,0.2,1,H
23872,20220418,0800,293,1.2,33.0,0.4,1,H
23872,20220418,0900,300,0.8,83.0,0.4,1,H
23872,20220418,1000,60,1.4,39.0,0.6,1,H
23872,20220418,1100,49,1.3,20.0,0.5,1,H
23872,20220418,1200,39,2.0,22.0,0.9,1,H
23872,20220418,1300,26,3.9,20.0,1.1,1,H
23872,20220418,1400,25,4.3,18.0,1.1,1,H
23872,20220418,1500,28,3.6,17.0,0.9,1,H
23872,20220418,1600,16,2.3,20.0,0.8,1,H
23872,20220418,1700,338,1.0,25.0,0.5,1,H
23872,20220418,1800,359,0.7,39.0,0.7,1,H
23872,20220418,1900,346,1.2,24.0,0.4,1,H
23872,20220418,2000,350,1.6,23.0,0.6,1,H
23872,20220418,2100,5,2.0,19.0,0.6,1,H
23872,20220418,2200,9,2.9,18.0,0.8,1,H
23872,20220418,2300,9,3.0,18.0,0.9,1,H
23872,20220419,0000,360,2.3,21.0,0.7,1,H
23872,20220419,0100,359,2.2,21.0,0.7,1,H
23872,20220419,0200,338,1.5,32.0,0.7,1,H
23872,20220419,0300,340,1.8,23.0,0.6,1,H
23872,20220419,0400,345,1.8,24.0,0.7,1,H
23872,20220419,0500,341,1.7,26.0,0.6,1,H
23872,20220419,0600,337,1.7,24.0,0.6,1,H
23872,20220419,0700,340,1.6,25.0,0.6,1,H
23872,20220419,0800,337,1.3,26.0,0.5,1,H
23872,20220419,0900,348,1.6,22.0,0.6,1,H
23872,20220419,1000,4,2.6,19.0,0.8,1,H
23872,20220419,1100,4,3.3,19.0,1.0,1,H
23872,20220419,1200,18,4.2,17.0,1.1,1,H
23872,20220419,1300,27,3.5,19.0,0.9,1,H
23872,20220419,1400,31,3.0,18.0,0.8,1,H
23872,20220419,1500,32,3.1,18.0,0.8,1,H
23872,20220419,1600,32,2.6,15.0,0.6,1,H
23872,20220419,1700,25,2.8,12.0,0.6,1,H
23872,20220419,1800,20,2.6,12.0,0.5,1,H
23872,20220419,1900,20,2.3,10.0,0.3,1,H
23872,20220419,2000,358,1.4,21.0,0.5,1,H
23872,20220419,2100,338,0.8,26.0,0.3,1,H
23872,20220419,2200,1,2.2,21.0,0.8,1,H
23872,20220419,2300,357,2.4,23.0,0.9,1,H
23872,20220420,0000,349,1.8,24.0,0.6,1,H
23872,20220420,0100,342,1.3,27.0,0.5,1,H
23872,20220420,0200,339,1.6,24.0,0.6,1,H
23872,20220420,0300,306,1.0,33.0,0.5,1,H
23872,20220420,0400,345,0.6,29.0,0.4,1,H
23872,20220420,0500,358,1.2,31.0,0.5,1,H
23872,20220420,0600,360,1.4,19.0,0.4,1,H
23872,20220420,0700,8,1.7,13.0,0.3,1,H
23872,20220420,0800,7,2.0,17.0,0.5,1,H
23872,20220420,0900,12,2.9,20.0,1.1,1,H
23872,20220420,1000,17,4.4,17.0,1.2,1,H
23872,20220420,1100,11,4.2,21.0,1.3,1,H
23872,20220420,1200,359,3.2,28.0,1.2,1,H
23872,20220420,1300,360,3.7,29.0,1.4,1,H
23872,20220420,1400,3,4.3,24.0,1.4,1,H
23872,20220420,1500,1,4.1,27.0,1.5,1,H
23872,20220420,1600,360,3.7,24.0,1.2,1,H
23872,20220420,1700,12,4.1,17.0,1.1,1,H
23872,20220420,1800,7,2.4,17.0,0.9,1,H
23872,20220420,1900,356,1.6,19.0,0.5,1,H
23872,20220420,2000,9,2.6,17.0,0.6,1,H
23872,20220420,2100,5,2.7,19.0,0.7,1,H
23872,20220420,2200,2,3.4,20.0,0.9,1,H
23872,20220420,2300,5,3.4,19.0,0.9,1,H
23872,20220421,0000,6,4.3,20.0,1.2,1,H
23872,20220421,0100,4,4.8,20.0,1.3,1,H
23872,20220421,0200,4,5.2,20.0,1.3,1,H
23872,20220421,0300,4,5.7,20.0,1.6,1,H
23872,20220421,0400,3,6.4,20.0,1.6,1,H
23872,20220421,0500,4,7.1,20.0,1.8,1,H
23872,20220421,0600,1,6.6,21.0,1.8,1,H
23872,20220421,0700,6,6.3,19.0,1.9,1,H
23872,20220421,0800,12,7.4,16.0,1.8,1,H
23872,20220421,0900,8,7.5,17.0,1.8,1,H
23872,20220421,1000,7,7.1,18.0,1.8,1,H
23872,20220421,1100,4,7.3,18.0,1.9,1,H
23872,20220421,1200,357,7.7,21.0,2.0,1,H
23872,20220421,1300,341,7.4,21.0,2.1,1,H
23872,20220421,1400,341,7.6,21.0,2.3,1,H
23872,20220421,1500,340,6.5,23.0,2.0,1,H
23872,20220421,1600,330,6.0,22.0,1.8,1,H
23872,20220421,1700,325,4.5,24.0,1.7,1,H
23872,20220421,1800,326,3.7,25.0,1.2,1,H
23872,20220421,1900,343,3.7,20.0,1.1,1,H
23872,20220421,2000,331,4.0,22.0,1.4,1,H
23872,20220421,2100,333,5.1,21.0,1.6,1,H
23872,20220421,2200,335,5.6,20.0,1.5,1,H
23872,20220421,2300,327,5.6,21.0,1.6,1,H
23872,20220422,0000,325,5.0,23.0,1.6,1,H
23872,20220422,0100,330,5.6,22.0,1.6,1,H
23872,20220422,0200,335,5.9,20.0,1.7,1,H
23872,20220422,0300,338,6.5,19.0,1.8,1,H
23872,20220422,0400,335,5.8,20.0,1.8,1,H
23872,20220422,0500,288,2.5,67.0,1.7,1,H
23872,20220422,0600,59,2.1,40.0,0.7,1,H
23872,20220422,0700,12,1.7,18.0,0.5,1,H
23872,20220422,0800,126,1.6,54.0,0.7,1,H
23872,20220422,0900,190,3.4,26.0,1.8,1,H
23872,20220422,1000,198,3.8,19.0,1.3,1,H
23872,20220422,1100,182,4.3,20.0,1.3,1,H
23872,20220422,1200,191,4.9,22.0,1.5,1,H
23872,20220422,1300,193,5.4,22.0,1.7,1,H
23872,20220422,1400,191,6.2,21.0,1.5,1,H
23872,20220422,1500,186,5.7,21.0,1.8,1,H
23872,20220422,1600,189,5.3,23.0,1.6,1,H
23872,20220422,1700,188,4.7,24.0,1.6,1,H
23872,20220422,1800,193,3.9,21.0,1.1,1,H
23872,20220422,1900,189,4.4,20.0,1.2,1,H
23872,20220422,2000,159,4.9,23.0,1.4,1,H
23872,20220422,2100,173,5.0,16.0,1.5,1,H
23872,20220422,2200,175,4.2,16.0,1.2,1,H
23872,20220422,2300,173,4.0,16.0,1.1,1,H
23872,20220423,0000,182,3.8,16.0,1.0,1,H
23872,20220423,0100,196,3.4,15.0,0.9,1,H
23872,20220423,0200,210,2.7,14.0,0.6,1,H
23872,20220423,0300,216,2.3,17.0,0.6,1,H
23872,20220423,0400,202,2.8,14.0,0.7,1,H
23872,20220423,0500,198,2.2,17.0,0.6,1,H
23872,20220423,0600,256,2.2,16.0,0.4,1,H
23872,20220423,0700,245,2.0,16.0,0.3,1,H
23872,20220423,0800,245,1.7,13.0,0.4,1,H
23872,20220423,0900,212,1.8,20.0,0.4,1,H
23872,20220423,1000,175,2.3,24.0,0.7,1,H
23872,20220423,1100,181,2.1,32.0,0.6,1,H
23872,20220423,1200,189,2.0,33.0,0.8,1,H
23872,20220423,1300,190,2.7,29.0,0.9,1,H
23872,20220423,1400,224,2.5,43.0,0.8,1,H
23872,20220423,1500,222,2.6,27.0,0.9,1,H
23872,20220423,1600,255,3.1,22.0,0.9,1,H
23872,20220423,1700,252,3.9,17.0,1.1,1,H
23872,20220423,1800,267,3.5,16.0,0.8,1,H
23872,20220423,1900,256,3.3,12.0,0.9,1,H
23872,20220423,2000,255,3.9,14.0,1.1,1,H
23872,20220423,2100,252,4.1,15.0,1.0,1,H
23872,20220423,2200,254,5.2,14.0,1.1,1,H
23872,20220423,2300,261,3.5,15.0,0.9,1,H
23872,20220424,0000,262,3.0,14.0,0.8,1,H
23872,20220424,0100,266,3.4,17.0,1.0,1,H
23872,20220424,0200,258,4.7,14.0,1.3,1,H
23872,20220424,0300,266,4.5,15.0,1.3,1,H
23872,20220424,0400,259,4.5,15.0,1.2,1,H
23872,20220424,0500,254,5.5,14.0,1.4,1,H
23872,20220424,0600,249,5.1,17.0,1.4,1,H
23872,20220424,0700,248,5.7,16.0,1.7,1,H
23872,20220424,0800,250,7.6,13.0,1.6,1,H
23872,20220424,0900,246,7.3,17.0,1.8,1,H
23872,20220424,1000,244,7.6,18.0,2.3,1,H
23872,20220424,1100,248,8.9,16.0,2.3,1,H
23872,20220424,1200,251,6.9,21.0,2.3,1,H
23872,20220424,1300,260,5.1,25.0,1.7,1,H
23872,20220424,1400,259,5.2,20.0,1.9,1,H
23872,20220424,1500,248,6.3,17.0,1.8,1,H
23872,20220424,1600,250,5.4,14.0,1.4,1,H
23872,20220424,1700,255,5.9,13.0,1.4,1,H
23872,20220424,1800,257,4.7,14.0,1.3,1,H
23872,20220424,1900,260,4.2,17.0,1.5,1,H
23872,20220424,2000,264,4.5,17.0,1.5,1,H
23872,20220424,2100,260,4.7,17.0,1.4,1,H
23872,20220424,2200,251,7.0,13.0,1.5,1,H
23872,20220424,2300,250,6.8,11.0,1.4,1,H
23872,20220425,0000,255,3.9,13.0,1.2,1,H
23872,20220425,0100,257,3.3,14.0,0.8,1,H
23872,20220425,0200,254,3.9,12.0,0.7,1,H
23872,20220425,0300,252,3.3,12.0,0.9,1,H
23872,20220425,0400,248,3.3,14.0,0.8,1,H
23872,20220425,0500,252,2.7,13.0,0.6,1,H
23872,20220425,0600,197,2.1,28.0,0.6,1,H
23872,20220425,0700,232,1.6,59.0,0.5,1,H
23872,20220425,0800,269,1.6,15.0,0.6,1,H
23872,20220425,0900,193,1.7,39.0,0.7,1,H
23872,20220425,1000,246,1.3,35.0,0.7,1,H
23872,20220425,1100,173,1.3,52.0,0.5,1,H
23872,20220425,1200,130,1.3,52.0,0.5,1,H
23872,20220425,1300,172,1.5,48.0,0.8,1,H
23872,20220425,1400,190,2.6,29.0,0.8,1,H
23872,20220425,1500,206,2.8,21.0,0.9,1,H
23872,20220425,1600,204,2.9,21.0,0.8,1,H
23872,20220425,1700,200,2.5,17.0,0.7,1,H
23872,20220425,1800,216,1.2,12.0,0.4,1,H
23872,20220425,1900,247,1.1,24.0,0.3,1,H
23872,20220425,2000,260,0.7,23.0,0.4,1,H
23872,20220425,2100,240,0.7,45.0,0.4,1,H
23872,20220425,2200,255,0.8,57.0,0.3,1,H
23872,20220425,2300,262,1.0,33.0,0.6,1,H
23872,20220426,0000,259,1.1,47.0,0.5,1,H
23872,20220426,0100,271,2.0,11.0,0.3,1,H
23872,20220426,0200,268,1.6,28.0,0.6,1,H
23872,20220426,0300,304,0.8,24.0,0.4,1,H
23872,20220426,0400,302,0.9,27.0,0.5,1,H
23872,20220426,0500,321,1.0,19.0,0.2,1,H
23872,20220426,0600,338,0.7,24.0,0.3,1,H
23872,20220426,0700,349,1.4,25.0,0.4,1,H
23872,20220426,0800,326,1.1,29.0,0.4,1,H
23872,20220426,0900,1,1.9,36.0,0.8,1,H
23872,20220426,1000,24,2.5,17.0,0.7,1,H
23872,20220426,1100,31,2.9,20.0,0.8,1,H
23872,20220426,1200,27,2.7,28.0,0.8,1,H
23872,20220426,1300,6,2.7,29.0,1.0,1,H
23872,20220426,1400,11,3.6,23.0,1.1,1,H
23872,20220426,1500,4,3.1,25.0,1.1,1,H
23872,20220426,1600,4,2.8,24.0,1.0,1,H
23872,20220426,1700,313,3.1,63.0,1.2,1,H
23872,20220426,1800,244,3.3,18.0,0.9,1,H
23872,20220426,1900,225,3.0,23.0,0.8,1,H
23872,20220426,2000,260,2.4,28.0,0.6,1,H
23872,20220426,2100,264,2.1,17.0,0.5,1,H
23872,20220426,2200,290,1.3,34.0,0.7,1,H
23872,20220426,2300,238,1.3,47.0,0.5,1,H
23872,20220427,0000,302,1.8,26.0,0.8,1,H
23872,20220427,0100,282,2.8,27.0,1.1,1,H
23872,20220427,0200,292,2.2,35.0,1.0,1,H
23872,20220427,0300,294,2.0,38.0,0.8,1,H
23872,20220427,0400,314,1.6,37.0,0.7,1,H
23872,20220427,0500,301,1.7,39.0,0.6,1,H
23872,20220427,0600,344,1.0,41.0,0.4,1,H
23872,20220427,0700,300,0.6,22.0,0.5,1,H
23872,20220427,0800,304,0.9,11.0,0.3,1,H
23872,20220427,0900,277,0.9,42.0,0.4,1,H
23872,20220427,1000,101,1.2,18.0,0.4,1,H
23872,20220427,1100,63,2.0,17.0,0.4,1,H
23872,20220427,1200,110,2.0,42.0,0.7,1,H
23872,20220427,1300,112,3.0,18.0,1.0,1,H
23872,20220427,1400,118,3.1,23.0,0.9,1,H
23872,20220427,1500,139,3.0,26.0,1.0,1,H
23872,20220427,1600,129,2.3,25.0,0.8,1,H
23872,20220427,1700,170,2.5,25.0,0.8,1,H
23872,20220427,1800,193,3.4,16.0,0.9,1,H
23872,20220427,1900,189,2.9,15.0,0.7,1,H
23872,20220427,2000,225,2.2,13.0,0.4,1,H
23872,20220427,2100,232,2.1,13.0,0.4,1,H
23872,20220427,2200,214,2.1,15.0,0.5,1,H
23872,20220427,2300,200,1.9,28.0,0.5,1,H
23872,20220428,0000,232,2.0,13.0,0.4,1,H
23872,20220428,0100,230,2.0,11.0,0.3,1,H
23872,20220428,0200,227,2.0,20.0,0.4,1,H
23872,20220428,0300,239,2.1,14.0,0.4,1,H
23872,20220428,0400,236,2.3,14.0,0.4,1,H
23872,20220428,0500,248,2.0,14.0,0.4,1,H
23872,20220428,0600,245,2.0,18.0,0.4,1,H
23872,20220428,0700,242,1.7,15.0,0.4,1,H
23872,20220428,0800,244,1.6,17.0,0.3,1,H
23872,20220428,0900,200,1.3,27.0,0.4,1,H
23872,20220428,1000,170,1.6,24.0,0.6,1,H
23872,20220428,1100,156,2.1,27.0,0.7,1,H
23872,20220428,1200,163,3.0,23.0,0.9,1,H
23872,20220428,1300,160,2.8,24.0,0.9,1,H
23872,20220428,1400,176,2.5,24.0,0.7,1,H
23872,20220428,1500,177,2.6,25.0,0.8,1,H
23872,20220428,1600,192,3.1,18.0,0.7,1,H
23872,20220428,1700,204,3.3,16.0,0.9,1,H
23872,20220428,1800,215,3.0,12.0,0.6,1,H
23872,20220428,1900,219,2.8,11.0,0.5,1,H
23872,20220428,2000,222,2.7,11.0,0.5,1,H
23872,20220428,2100,232,2.4,14.0,0.4,1,H
23872,20220428,2200,241,2.1,13.0,0.4,1,H
23872,20220428,2300,228,2.3,13.0,0.4,1,H
23872,20220429,0000,233,2.0,12.0,0.3,1,H
23872,20220429,0100,235,1.7,11.0,0.3,1,H
23872,20220429,0200,240,1.3,12.0,0.4,1,H
23872,20220429,0300,261,1.3,19.0,0.2,1,H
23872,20220429,0400,252,1.5,17.0,0.3,1,H
23872,20220429,0500,280,1.3,18.0,0.4,1,H
23872,20220429,0600,282,1.6,8.0,0.3,1,H
23872,20220429,0700,296,1.2,15.0,0.3,1,H
23872,20220429,0800,313,0.9,21.0,0.2,1,H
23872,20220429,0900,336,1.1,37.0,0.6,1,H
23872,20220429,1000,22,2.2,17.0,0.6,1,H
23872,20220429,1100,24,2.5,19.0,0.7,1,H
23872,20220429,1200,28,2.0,22.0,0.6,1,H
23872,20220429,1300,29,2.2,22.0,0.6,1,H
23872,20220429,1400,25,2.0,25.0,0.6,1,H
23872,20220429,1500,35,1.5,33.0,0.6,1,H
23872,20220429,1600,40,0.6,36.0,0.4,1,H
23872,20220429,1700,206,1.8,39.0,0.8,1,H
23872,20220429,1800,246,1.9,16.0,0.5,1,H
23872,20220429,1900,250,1.6,9.0,0.3,1,H
23872,20220429,2000,252,1.9,13.0,0.3,1,H
23872,20220429,2100,260,2.4,5.0,0.2,1,H
23872,20220429,2200,261,2.4,6.0,0.3,1,H
23872,20220429,2300,264,2.2,9.0,0.2,1,H
23872,20220430,0000,288,1.1,10.0,0.8,1,H
23872,20220430,0100,299,1.3,54.0,0.7,1,H
23872,20220430,0200,327,1.3,34.0,0.5,1,H
23872,20220430,0300,306,1.1,19.0,0.3,1,H
23872,20220430,0400,302,1.0,11.0,0.3,1,H
23872,20220430,0500,336,1.0,27.0,0.3,1,H
23872,20220430,0600,321,1.1,23.0,0.3,1,H
23872,20220430,0700,326,1.2,25.0,0.3,1,H
23872,20220430,0800,336,1.3,26.0,0.4,1,H
23872,20220430,0900,354,1.6,23.0,0.5,1,H
23872,20220430,1000,23,2.3,18.0,0.6,1,H
23872,20220430,1100,21,2.5,19.0,0.6,1,H
23872,20220430,1200,16,2.6,19.0,0.7,1,H
23872,20220430,1300,27,2.4,25.0,0.7,1,H
23872,20220430,1400,29,2.6,25.0,0.8,1,H
23872,20220430,1500,35,2.3,24.0,0.7,1,H
23872,20220430,1600,10,1.9,25.0,0.7,1,H
23872,20220430,1700,344,1.3,40.0,0.7,1,H
23872,20220430,1800,330,0.6,34.0,0.4,1,H
23872,20220430,1900,304,0.6,28.0,0.3,1,H
23872,20220430,2000,288,0.9,37.0,0.5,1,H
23872,20220430,2100,357,1.1,19.0,0.6,1,H
23872,20220430,2200,344,0.9,31.0,0.4,1,H
23872,20220430,2300,357,1.2,19.0,0.3,1,H
23872,20220501,0000,305,1.2,18.0,0.3,1,H
23872,20220501,0100,332,0.7,28.0,0.3,1,H
23872,20220501,0200,320,0.9,30.0,0.4,1,H
23872,20220501,0300,313,0.7,20.0,0.4,1,H
23872,20220501,0400,3,1.2,14.0,0.2,1,H
23872,20220501,0500,2,1.5,14.0,0.3,1,H
23872,20220501,0600,358,1.3,16.0,0.3,1,H
23872,20220501,0700,347,1.3,24.0,0.4,1,H
23872,20220501,0800,354,1.9,25.0,0.7,1,H
23872,20220501,0900,7,2.0,21.0,0.7,1,H
23872,20220501,1000,14,2.9,19.0,0.8,1,H
23872,20220501,1100,18,3.8,20.0,1.1,1,H
23872,20220501,1200,7,4.2,22.0,1.4,1,H
23872,20220501,1300,359,3.0,34.0,1.4,1,H
23872,20220501,1400,360,3.9,27.0,1.5,1,H
23872,20220501,1500,357,3.5,30.0,1.4,1,H
23872,20220501,1600,360,3.2,30.0,1.3,1,H
23872,20220501,1700,358,2.5,27.0,1.0,1,H
23872,20220501,1800,346,1.3,45.0,0.6,1,H
23872,20220501,1900,10,2.0,12.0,0.4,1,H
23872,20220501,2000,13,2.1,16.0,0.6,1,H
23872,20220501,2100,10,2.2,14.0,0.6,1,H
23872,20220501,2200,7,2.2,19.0,0.6,1,H
23872,20220501,2300,4,2.0,21.0,0.7,1,H
23872,20220502,0000,15,2.4,14.0,0.6,1,H
23872,20220502,0100,2,2.2,25.0,0.8,1,H
23872,20220502,0200,10,2.7,20.0,0.9,1,H
23872,20220502,0300,14,3.0,15.0,0.7,1,H
23872,20220502,0400,8,2.4,20.0,0.8,1,H
23872,20220502,0500,17,2.6,12.0,0.6,1,H
23872,20220502,0600,16,2.7,13.0,0.6,1,H
23872,20220502,0700,8,2.8,19.0,0.7,1,H
23872,20220502,0800,4,2.7,21.0,0.8,1,H
23872,20220502,0900,5,3.2,20.0,1.1,1,H
23872,20220502,1000,9,4.3,18.0,1.2,1,H
23872,20220502,1100,7,4.4,21.0,1.2,1,H
23872,20220502,1200,3,3.9,24.0,1.3,1,H
23872,20220502,1300,2,3.5,28.0,1.3,1,H
23872,20220502,1400,2,3.6,25.0,1.4,1,H
23872,20220502,1500,3,3.1,24.0,1.2,1,H
23872,20220502,1600,4,3.0,22.0,1.1,1,H
23872,20220502,1700,1,2.3,25.0,0.8,1,H
23872,20220502,1800,5,2.4,22.0,0.8,1,H
23872,20220502,1900,356,2.1,22.0,0.8,1,H
23872,20220502,2000,358,2.0,24.0,0.8,1,H
23872,20220502,2100,360,1.8,24.0,0.6,1,H
23872,20220502,2200,357,1.5,31.0,0.6,1,H
23872,20220502,2300,2,1.3,22.0,0.5,1,H
23872,20220503,0000,357,1.1,31.0,0.7,1,H
23872,20220503,0100,344,0.9,25.0,0.4,1,H
23872,20220503,0200,16,1.1,26.0,0.3,1,H
23872,20220503,0300,332,0.9,59.0,0.4,1,H
23872,20220503,0400,340,0.9,29.0,0.4,1,H
23872,20220503,0500,32,0.9,26.0,0.3,1,H
23872,20220503,0600,2,0.9,28.0,0.4,1,H
23872,20220503,0700,334,0.6,35.0,0.3,1,H
23872,20220503,0800,353,1.1,26.0,0.5,1,H
23872,20220503,0900,16,1.4,26.0,0.5,1,H
23872,20220503,1000,28,1.6,40.0,0.8,1,H
23872,20220503,1100,36,2.0,24.0,0.5,1,H
23872,20220503,1200,39,1.9,33.0,0.6,1,H
23872,20220503,1300,44,1.3,48.0,0.6,1,H
23872,20220503,1400,122,1.9,29.0,0.6,1,H
23872,20220503,1500,164,1.6,24.0,0.6,1,H
23872,20220503,1600,188,2.4,24.0,0.7,1,H
23872,20220503,1700,210,2.7,14.0,0.8,1,H
23872,20220503,1800,205,2.2,12.0,0.5,1,H
23872,20220503,1900,222,1.3,16.0,0.5,1,H
23872,20220503,2000,214,1.3,20.0,0.4,1,H
23872,20220503,2100,229,1.5,20.0,0.3,1,H
23872,20220503,2200,234,1.5,12.0,0.3,1,H
23872,20220503,2300,243,1.4,13.0,0.3,1,H
23872,20220504,0000,231,1.6,13.0,0.3,1,H
23872,20220504,0100,257,1.2,12.0,0.4,1,H
23872,20220504,0200,273,1.2,12.0,0.3,1,H
23872,20220504,0300,278,1.3,9.0,0.3,1,H
23872,20220504,0400,288,1.2,7.0,0.4,1,H
23872,20220504,0500,282,1.0,7.0,0.3,1,H
23872,20220504,0600,322,0.7,29.0,0.5,1,H
23872,20220504,0700,343,1.2,25.0,0.3,1,H
23872,20220504,0800,330,1.2,28.0,0.3,1,H
23872,20220504,0900,360,1.5,23.0,0.8,1,H
23872,20220504,1000,22,1.9,16.0,0.5,1,H
23872,20220504,1100,31,2.1,17.0,0.5,1,H
23872,20220504,1200,26,2.3,20.0,0.6,1,H
23872,20220504,1300,29,2.2,24.0,0.6,1,H
23872,20220504,1400,17,1.6,37.0,0.7,1,H
23872,20220504,1500,27,1.3,57.0,0.5,1,H
23872,20220504,1600,200,1.6,21.0,0.5,1,H
23872,20220504,1700,186,2.4,15.0,0.6,1,H
23872,20220504,1800,205,1.5,19.0,0.5,1,H
23872,20220504,1900,214,1.5,17.0,0.4,1,H
23872,20220504,2000,247,0.9,21.0,0.3,1,H
23872,20220504,2100,252,1.7,10.0,0.4,1,H
23872,20220504,2200,262,2.0,11.0,0.3,1,H
23872,20220504,2300,283,1.2,18.0,0.5,1,H
23872,20220505,0000,282,1.2,25.0,0.6,1,H
23872,20220505,0100,296,0.7,20.0,0.6,1,H
23872,20220505,0200,314,1.2,38.0,0.3,1,H
23872,20220505,0300,339,0.7,57.0,0.6,1,H
23872,20220505,0400,329,0.6,58.0,0.3,1,H
23872,20220505,0500,307,0.5,25.0,0.4,1,H
23872,20220505,0600,321,1.1,27.0,0.4,1,H
23872,20220505,0700,333,1.3,25.0,0.4,1,H
23872,20220505,0800,322,1.2,27.0,0.3,1,H
23872,20220505,0900,330,1.0,27.0,0.4,1,H
23872,20220505,1000,10,1.6,22.0,0.6,1,H
23872,20220505,1100,22,2.0,19.0,0.6,1,H
23872,20220505,1200,12,1.9,31.0,0.6,1,H
23872,20220505,1300,34,2.0,23.0,0.6,1,H
23872,20220505,1400,36,2.1,29.0,0.6,1,H
23872,20220505,1500,149,1.6,79.0,0.5,1,H
